order_id,ecom_customer_id,order_date,order_total,order_status
ORD-119047,EC-07004,2026-05-26T00:00:00Z,299.0,Completed
ORD-119048,EC-07004,2025-05-17T00:00:00Z,189.0,Completed
ORD-119049,EC-07004,2025-12-26T00:00:00Z,378.0,Cancelled
ORD-119050,EC-07005,2024-09-08T00:00:00Z,698.0,Returned
ORD-119051,EC-07005,2025-02-10T00:00:00Z,159.0,Completed
ORD-119052,EC-07005,2024-10-04T00:00:00Z,189.0,Completed
ORD-119053,EC-07005,2025-08-10T00:00:00Z,219.0,Completed
ORD-119054,EC-07006,2025-10-13T00:00:00Z,219.0,Completed
ORD-119055,EC-07006,2025-05-24T00:00:00Z,887.0,Completed
ORD-119056,EC-07006,2026-01-26T00:00:00Z,349.0,Completed
ORD-119057,EC-07007,2024-09-01T00:00:00Z,349.0,Completed
ORD-119058,EC-07007,2024-11-19T00:00:00Z,348.0,Returned
ORD-119059,EC-07008,2025-09-22T00:00:00Z,219.0,Completed
ORD-119060,EC-07009,2025-06-28T00:00:00Z,757.0,Completed
ORD-119061,EC-07009,2026-07-17T00:00:00Z,649.96,Returned
ORD-119062,EC-07009,2025-06-18T00:00:00Z,598.0,Completed
ORD-119063,EC-07009,2026-04-15T00:00:00Z,857.0,Returned
ORD-119064,EC-07009,2025-11-28T00:00:00Z,159.0,Completed
ORD-119065,EC-07009,2025-06-01T00:00:00Z,349.0,Completed
ORD-119066,EC-07009,2025-12-13T00:00:00Z,349.0,Cancelled
ORD-119067,EC-07009,2025-07-29T00:00:00Z,349.0,Completed
ORD-119068,EC-07010,2025-09-15T00:00:00Z,357.45,Completed
ORD-119069,EC-07010,2025-08-31T00:00:00Z,349.0,Completed
ORD-119070,EC-07011,2025-08-15T00:00:00Z,916.0,Completed
ORD-119071,EC-07011,2024-09-11T00:00:00Z,349.0,Completed
ORD-119072,EC-07011,2024-11-14T00:00:00Z,221.13,Completed
ORD-119073,EC-07011,2025-10-09T00:00:00Z,189.0,Completed
ORD-119074,EC-07011,2025-05-29T00:00:00Z,598.0,Returned
ORD-119075,EC-07011,2025-03-01T00:00:00Z,349.0,Completed
ORD-119076,EC-07012,2026-04-10T00:00:00Z,159.0,Completed
ORD-119077,EC-07013,2026-03-31T00:00:00Z,997.0,Completed
ORD-119078,EC-07013,2024-12-24T00:00:00Z,189.0,Completed
ORD-119079,EC-07014,2024-08-10T00:00:00Z,299.0,Cancelled
ORD-119080,EC-07015,2025-01-30T00:00:00Z,299.0,Completed
ORD-119081,EC-07015,2024-09-17T00:00:00Z,917.0,Completed
ORD-119082,EC-07016,2025-05-28T00:00:00Z,698.0,Completed
ORD-119083,EC-07016,2024-11-10T00:00:00Z,378.0,Completed
ORD-119084,EC-07017,2025-10-05T00:00:00Z,349.0,Completed
ORD-119085,EC-07017,2026-03-25T00:00:00Z,846.0,Completed
ORD-119086,EC-07017,2025-09-13T00:00:00Z,219.0,Completed
ORD-119087,EC-07018,2024-08-25T00:00:00Z,917.0,Completed
ORD-119088,EC-07018,2025-01-13T00:00:00Z,378.0,Completed
ORD-119089,EC-07018,2025-07-26T00:00:00Z,159.0,Returned
ORD-119090,EC-07019,2025-06-14T00:00:00Z,349.0,Completed
ORD-119091,EC-07020,2025-05-02T00:00:00Z,597.0,Completed
ORD-119092,EC-07020,2026-03-14T00:00:00Z,159.0,Completed
ORD-119093,EC-07020,2024-12-25T00:00:00Z,219.0,Completed
ORD-119094,EC-07021,2026-03-20T00:00:00Z,349.0,Completed
ORD-119095,EC-07021,2026-03-23T00:00:00Z,538.0,Completed
ORD-119096,EC-07021,2026-05-31T00:00:00Z,159.0,Completed
ORD-119097,EC-07021,2025-11-22T00:00:00Z,189.0,Completed
ORD-119098,EC-07021,2024-09-23T00:00:00Z,349.0,Completed
ORD-119099,EC-07021,2024-12-05T00:00:00Z,458.0,Completed
ORD-119100,EC-07021,2025-06-27T00:00:00Z,349.0,Completed
ORD-119101,EC-07021,2025-12-16T00:00:00Z,532.01,Completed
ORD-119102,EC-07022,2025-03-09T00:00:00Z,408.0,Completed
ORD-119103,EC-07023,2026-01-02T00:00:00Z,219.0,Returned
ORD-119104,EC-07023,2025-03-16T00:00:00Z,508.0,Cancelled
ORD-119105,EC-07023,2025-11-25T00:00:00Z,1206.0,Completed
ORD-119106,EC-07024,2026-03-13T00:00:00Z,867.0,Completed
ORD-119107,EC-07024,2025-07-17T00:00:00Z,508.0,Completed
ORD-119108,EC-07024,2025-04-03T00:00:00Z,997.0,Completed
ORD-119109,EC-07025,2025-07-11T00:00:00Z,219.0,Completed
ORD-119110,EC-07025,2024-12-02T00:00:00Z,518.0,Returned
ORD-119111,EC-07025,2025-10-19T00:00:00Z,349.0,Completed
ORD-119112,EC-07025,2025-11-17T00:00:00Z,349.0,Completed
ORD-119113,EC-07026,2025-09-25T00:00:00Z,597.0,Completed
ORD-119114,EC-07026,2024-12-25T00:00:00Z,299.0,Completed
ORD-119115,EC-07026,2026-04-15T00:00:00Z,219.0,Completed
ORD-119116,EC-07026,2025-07-24T00:00:00Z,189.0,Completed
ORD-119117,EC-07027,2026-06-23T00:00:00Z,807.0,Completed
ORD-119118,EC-07027,2024-10-26T00:00:00Z,348.0,Completed
ORD-119119,EC-07027,2026-06-22T00:00:00Z,299.0,Cancelled
ORD-119120,EC-07028,2024-10-03T00:00:00Z,348.0,Cancelled
ORD-119121,EC-07028,2025-04-13T00:00:00Z,787.0,Completed
ORD-119122,EC-07028,2024-10-23T00:00:00Z,159.0,Completed
ORD-119123,EC-07028,2025-09-27T00:00:00Z,677.0,Cancelled
ORD-119124,EC-07029,2026-04-09T00:00:00Z,677.0,Completed
ORD-119125,EC-07029,2026-07-23T00:00:00Z,219.0,Completed
ORD-119126,EC-07029,2025-12-12T00:00:00Z,627.0,Completed
ORD-119127,EC-07029,2025-01-28T00:00:00Z,667.0,Completed
ORD-119128,EC-07029,2024-11-24T00:00:00Z,916.0,Completed
ORD-119129,EC-07029,2025-01-15T00:00:00Z,159.0,Completed
ORD-119130,EC-07030,2026-02-02T00:00:00Z,997.0,Completed
ORD-119131,EC-07030,2025-04-20T00:00:00Z,757.0,Returned
ORD-119132,EC-07030,2026-05-08T00:00:00Z,458.0,Completed
ORD-119133,EC-07030,2025-02-09T00:00:00Z,966.0,Cancelled
ORD-119134,EC-07030,2026-03-17T00:00:00Z,349.0,Completed
ORD-119135,EC-07031,2026-05-15T00:00:00Z,458.0,Cancelled
ORD-119136,EC-07031,2025-10-27T00:00:00Z,1026.0,Completed
ORD-119137,EC-07032,2025-06-27T00:00:00Z,299.0,Completed
ORD-119138,EC-07032,2024-08-11T00:00:00Z,598.0,Cancelled
ORD-119139,EC-07032,2026-03-21T00:00:00Z,518.0,Completed
ORD-119140,EC-07033,2024-09-24T00:00:00Z,737.0,Completed
ORD-119141,EC-07033,2026-07-18T00:00:00Z,677.0,Completed
ORD-119142,EC-07033,2026-07-04T00:00:00Z,159.0,Returned
ORD-119143,EC-07034,2026-07-13T00:00:00Z,378.0,Completed
ORD-119144,EC-07034,2024-09-04T00:00:00Z,349.0,Completed
ORD-119145,EC-07034,2026-03-20T00:00:00Z,189.0,Completed
ORD-119146,EC-07034,2025-03-01T00:00:00Z,219.0,Completed
ORD-119147,EC-07034,2025-06-11T00:00:00Z,378.0,Completed
ORD-119148,EC-07035,2025-01-13T00:00:00Z,189.0,Completed
ORD-119149,EC-07035,2025-10-31T00:00:00Z,189.0,Cancelled
ORD-119150,EC-07035,2025-10-25T00:00:00Z,299.0,Returned
ORD-119151,EC-07035,2026-05-22T00:00:00Z,219.0,Completed
ORD-119152,EC-07036,2025-05-03T00:00:00Z,997.0,Returned
ORD-119153,EC-07036,2025-07-14T00:00:00Z,378.0,Completed
ORD-119154,EC-07036,2025-06-18T00:00:00Z,1346.0,Completed
ORD-119155,EC-07036,2024-12-18T00:00:00Z,567.0,Cancelled
ORD-119156,EC-07037,2025-09-08T00:00:00Z,299.0,Completed
ORD-119157,EC-07037,2026-01-09T00:00:00Z,189.0,Completed
ORD-119158,EC-07037,2024-11-06T00:00:00Z,299.0,Completed
ORD-119159,EC-07037,2024-10-20T00:00:00Z,349.0,Completed
ORD-119160,EC-07037,2024-11-25T00:00:00Z,488.0,Completed
ORD-119161,EC-07037,2025-01-28T00:00:00Z,530.36,Completed
ORD-119162,EC-07038,2025-11-23T00:00:00Z,219.0,Completed
ORD-119163,EC-07039,2025-06-10T00:00:00Z,219.0,Completed
ORD-119164,EC-07040,2025-02-13T00:00:00Z,299.0,Completed
ORD-119165,EC-07040,2024-11-08T00:00:00Z,518.0,Completed
ORD-119166,EC-07041,2025-02-05T00:00:00Z,438.0,Completed
ORD-119167,EC-07042,2025-03-07T00:00:00Z,189.0,Completed
ORD-119168,EC-07042,2025-05-10T00:00:00Z,219.0,Completed
ORD-119169,EC-07042,2024-08-06T00:00:00Z,598.0,Completed
ORD-119170,EC-07043,2024-11-15T00:00:00Z,598.0,Completed
ORD-119171,EC-07043,2025-05-31T00:00:00Z,159.0,Completed
ORD-119172,EC-07043,2025-08-18T00:00:00Z,408.0,Completed
ORD-119173,EC-07044,2026-04-08T00:00:00Z,598.0,Completed
ORD-119174,EC-07044,2024-08-29T00:00:00Z,318.0,Cancelled
ORD-119175,EC-07045,2024-10-29T00:00:00Z,508.0,Completed
ORD-119176,EC-07045,2025-09-10T00:00:00Z,458.0,Completed
ORD-119177,EC-07045,2025-05-07T00:00:00Z,159.0,Completed
ORD-119178,EC-07045,2025-12-20T00:00:00Z,189.0,Cancelled
ORD-119179,EC-07045,2026-05-04T00:00:00Z,458.0,Completed
ORD-119180,EC-07045,2024-10-22T00:00:00Z,866.0,Completed
ORD-119181,EC-07045,2024-11-14T00:00:00Z,378.0,Completed
ORD-119182,EC-07045,2026-04-11T00:00:00Z,518.0,Cancelled
ORD-119183,EC-07046,2025-01-24T00:00:00Z,189.0,Completed
ORD-119184,EC-07046,2026-01-26T00:00:00Z,677.0,Completed
ORD-119185,EC-07046,2026-04-02T00:00:00Z,348.0,Returned
ORD-119186,EC-07046,2026-04-20T00:00:00Z,349.0,Returned
ORD-119187,EC-07047,2026-03-16T00:00:00Z,378.0,Completed
ORD-119188,EC-07047,2025-12-27T00:00:00Z,568.0,Completed
ORD-119189,EC-07047,2025-05-18T00:00:00Z,189.0,Completed
ORD-119190,EC-07047,2024-11-05T00:00:00Z,648.0,Completed
ORD-119191,EC-07048,2026-06-02T00:00:00Z,299.0,Completed
ORD-119192,EC-07048,2025-02-23T00:00:00Z,887.0,Completed
ORD-119193,EC-07049,2026-02-20T00:00:00Z,997.0,Completed
ORD-119194,EC-07049,2026-01-16T00:00:00Z,189.0,Completed
ORD-119195,EC-07049,2026-03-07T00:00:00Z,698.0,Completed
ORD-119196,EC-07050,2026-01-05T00:00:00Z,349.0,Completed
ORD-119197,EC-07050,2024-08-18T00:00:00Z,159.0,Completed
ORD-119198,EC-07050,2025-05-25T00:00:00Z,698.0,Completed
ORD-119199,EC-07050,2024-10-15T00:00:00Z,159.0,Completed
ORD-119200,EC-07050,2024-11-29T00:00:00Z,349.0,Completed
ORD-119201,EC-07051,2024-10-08T00:00:00Z,349.0,Completed
ORD-119202,EC-07051,2025-07-17T00:00:00Z,349.0,Completed
ORD-119203,EC-07051,2026-04-30T00:00:00Z,219.0,Completed
ORD-119204,EC-07051,2025-01-16T00:00:00Z,299.0,Completed
ORD-119205,EC-07052,2025-09-07T00:00:00Z,438.0,Completed
ORD-119206,EC-07052,2026-06-08T00:00:00Z,299.0,Completed
ORD-119207,EC-07052,2026-03-31T00:00:00Z,757.0,Completed
ORD-119208,EC-07053,2025-10-30T00:00:00Z,349.0,Completed
ORD-119209,EC-07053,2024-10-27T00:00:00Z,648.0,Completed
ORD-119210,EC-07053,2025-04-08T00:00:00Z,299.0,Completed
ORD-119211,EC-07053,2026-05-31T00:00:00Z,647.0,Completed
ORD-119212,EC-07053,2025-06-07T00:00:00Z,189.0,Completed
ORD-119213,EC-07053,2026-03-08T00:00:00Z,617.0,Completed
ORD-119214,EC-07053,2024-10-17T00:00:00Z,538.0,Completed
ORD-119215,EC-07054,2025-01-15T00:00:00Z,299.0,Completed
ORD-119216,EC-07054,2024-12-12T00:00:00Z,598.0,Completed
ORD-119217,EC-07055,2025-04-20T00:00:00Z,458.0,Completed
ORD-119218,EC-07055,2026-03-16T00:00:00Z,219.0,Completed
ORD-119219,EC-07055,2026-06-05T00:00:00Z,349.0,Completed
ORD-119220,EC-07056,2024-10-19T00:00:00Z,189.0,Completed
ORD-119221,EC-07056,2024-10-11T00:00:00Z,159.0,Completed
ORD-119222,EC-07056,2026-06-01T00:00:00Z,299.0,Completed
ORD-119223,EC-07056,2026-05-05T00:00:00Z,786.0,Completed
ORD-119224,EC-07056,2025-05-17T00:00:00Z,518.0,Cancelled
ORD-119225,EC-07056,2025-01-27T00:00:00Z,667.0,Completed
ORD-119226,EC-07056,2024-09-13T00:00:00Z,159.0,Completed
ORD-119227,EC-07056,2025-07-02T00:00:00Z,1355.0,Completed
ORD-119228,EC-07057,2025-02-15T00:00:00Z,886.0,Completed
ORD-119229,EC-07057,2026-02-24T00:00:00Z,219.0,Cancelled
ORD-119230,EC-07057,2025-07-21T00:00:00Z,698.0,Completed
ORD-119231,EC-07057,2025-01-22T00:00:00Z,299.0,Completed
ORD-119232,EC-07058,2026-07-01T00:00:00Z,438.0,Completed
ORD-119233,EC-07058,2025-10-23T00:00:00Z,526.08,Returned
ORD-119234,EC-07058,2025-02-14T00:00:00Z,537.0,Completed
ORD-119235,EC-07058,2025-02-18T00:00:00Z,189.0,Completed
ORD-119236,EC-07058,2025-07-12T00:00:00Z,219.0,Completed
ORD-119237,EC-07059,2026-03-07T00:00:00Z,598.0,Completed
ORD-119238,EC-07059,2025-01-13T00:00:00Z,299.0,Cancelled
ORD-119239,EC-07059,2025-10-07T00:00:00Z,189.0,Completed
ORD-119240,EC-07059,2025-12-17T00:00:00Z,189.0,Returned
ORD-119241,EC-07059,2024-10-31T00:00:00Z,697.0,Completed
ORD-119242,EC-07059,2024-12-30T00:00:00Z,458.0,Completed
ORD-119243,EC-07059,2026-01-09T00:00:00Z,299.0,Completed
ORD-119244,EC-07060,2025-06-03T00:00:00Z,837.0,Completed
ORD-119245,EC-07061,2024-11-05T00:00:00Z,598.0,Completed
ORD-119246,EC-07061,2026-01-11T00:00:00Z,189.0,Completed
ORD-119247,EC-07062,2025-08-29T00:00:00Z,219.0,Cancelled
ORD-119248,EC-07063,2025-04-23T00:00:00Z,159.0,Completed
ORD-119249,EC-07063,2025-01-13T00:00:00Z,318.0,Completed
ORD-119250,EC-07063,2025-04-19T00:00:00Z,189.0,Completed
ORD-119251,EC-07063,2024-10-24T00:00:00Z,458.0,Cancelled
ORD-119252,EC-07063,2026-04-25T00:00:00Z,887.0,Completed
ORD-119253,EC-07064,2026-03-18T00:00:00Z,299.0,Completed
ORD-119254,EC-07065,2025-12-29T00:00:00Z,348.0,Cancelled
ORD-119255,EC-07065,2025-07-09T00:00:00Z,1135.0,Completed
ORD-119256,EC-07065,2025-01-04T00:00:00Z,349.0,Cancelled
ORD-119257,EC-07065,2024-09-29T00:00:00Z,349.0,Cancelled
ORD-119258,EC-07065,2026-03-05T00:00:00Z,315.2,Completed
ORD-119259,EC-07066,2025-07-20T00:00:00Z,548.92,Completed
ORD-119260,EC-07067,2024-08-20T00:00:00Z,189.0,Completed
ORD-119261,EC-07067,2025-11-30T00:00:00Z,159.0,Completed
ORD-119262,EC-07067,2026-02-12T00:00:00Z,189.0,Returned
ORD-119263,EC-07068,2025-05-24T00:00:00Z,787.0,Completed
ORD-119264,EC-07068,2026-03-21T00:00:00Z,159.0,Completed
ORD-119265,EC-07068,2025-01-02T00:00:00Z,378.0,Cancelled
ORD-119266,EC-07069,2026-06-23T00:00:00Z,189.0,Returned
ORD-119267,EC-07069,2025-05-26T00:00:00Z,348.0,Completed
ORD-119268,EC-07070,2025-05-03T00:00:00Z,189.0,Completed
ORD-119269,EC-07070,2025-09-15T00:00:00Z,370.71,Completed
ORD-119270,EC-07070,2025-08-14T00:00:00Z,696.0,Completed
ORD-119271,EC-07070,2026-06-06T00:00:00Z,318.0,Completed
ORD-119272,EC-07070,2025-02-26T00:00:00Z,816.0,Completed
ORD-119273,EC-07070,2025-10-01T00:00:00Z,349.0,Completed
ORD-119274,EC-07071,2025-08-22T00:00:00Z,219.0,Completed
ORD-119275,EC-07072,2024-10-01T00:00:00Z,189.0,Completed
ORD-119276,EC-07072,2025-01-12T00:00:00Z,787.0,Completed
ORD-119277,EC-07072,2024-11-07T00:00:00Z,677.0,Completed
ORD-119278,EC-07072,2025-04-09T00:00:00Z,408.0,Completed
ORD-119279,EC-07073,2024-08-07T00:00:00Z,189.0,Returned
ORD-119280,EC-07073,2025-12-01T00:00:00Z,568.0,Completed
ORD-119281,EC-07074,2024-08-08T00:00:00Z,757.0,Completed
ORD-119282,EC-07074,2025-07-03T00:00:00Z,189.0,Completed
ORD-119283,EC-07074,2025-08-03T00:00:00Z,488.0,Completed
ORD-119284,EC-07074,2025-09-04T00:00:00Z,817.0,Completed
ORD-119285,EC-07074,2024-10-03T00:00:00Z,159.0,Returned
ORD-119286,EC-07074,2025-03-10T00:00:00Z,378.0,Completed
ORD-119287,EC-07075,2024-10-18T00:00:00Z,568.0,Completed
ORD-119288,EC-07075,2025-02-10T00:00:00Z,299.0,Completed
ORD-119289,EC-07075,2025-12-19T00:00:00Z,299.0,Completed
ORD-119290,EC-07075,2025-12-25T00:00:00Z,299.0,Completed
ORD-119291,EC-07075,2026-01-01T00:00:00Z,219.0,Completed
ORD-119292,EC-07076,2025-08-30T00:00:00Z,595.38,Completed
ORD-119293,EC-07076,2025-04-08T00:00:00Z,597.0,Completed
ORD-119294,EC-07077,2024-10-21T00:00:00Z,189.0,Completed
ORD-119295,EC-07077,2026-05-11T00:00:00Z,299.0,Completed
ORD-119296,EC-07077,2025-01-23T00:00:00Z,219.0,Completed
ORD-119297,EC-07077,2025-10-12T00:00:00Z,408.0,Completed
ORD-119298,EC-07078,2026-07-23T00:00:00Z,568.0,Completed
ORD-119299,EC-07078,2026-04-17T00:00:00Z,378.0,Completed
ORD-119300,EC-07078,2026-04-25T00:00:00Z,349.0,Completed
ORD-119301,EC-07079,2024-10-19T00:00:00Z,348.0,Cancelled
ORD-119302,EC-07079,2026-06-13T00:00:00Z,707.0,Cancelled
ORD-119303,EC-07079,2025-07-09T00:00:00Z,538.0,Completed
ORD-119304,EC-07080,2025-12-21T00:00:00Z,438.0,Cancelled
ORD-119305,EC-07080,2026-04-18T00:00:00Z,647.0,Completed
ORD-119306,EC-07080,2025-10-01T00:00:00Z,159.0,Completed
ORD-119307,EC-07080,2026-05-15T00:00:00Z,617.0,Completed
ORD-119308,EC-07080,2026-02-19T00:00:00Z,488.0,Completed
ORD-119309,EC-07080,2026-07-09T00:00:00Z,756.0,Completed
ORD-119310,EC-07081,2025-09-15T00:00:00Z,349.0,Completed
ORD-119311,EC-07081,2026-06-17T00:00:00Z,378.0,Completed
ORD-119312,EC-07081,2026-06-28T00:00:00Z,219.0,Completed
ORD-119313,EC-07081,2026-04-08T00:00:00Z,299.0,Completed
ORD-119314,EC-07082,2025-09-01T00:00:00Z,299.0,Completed
ORD-119315,EC-07082,2025-09-19T00:00:00Z,737.0,Returned
ORD-119316,EC-07082,2025-03-22T00:00:00Z,648.0,Returned
ORD-119317,EC-07082,2026-06-14T00:00:00Z,349.0,Completed
ORD-119318,EC-07083,2024-08-15T00:00:00Z,299.0,Completed
ORD-119319,EC-07083,2025-06-28T00:00:00Z,349.0,Completed
ORD-119320,EC-07084,2026-05-03T00:00:00Z,219.0,Completed
ORD-119321,EC-07084,2026-04-30T00:00:00Z,627.0,Completed
ORD-119322,EC-07084,2025-10-19T00:00:00Z,159.0,Completed
ORD-119323,EC-07085,2026-07-29T00:00:00Z,438.0,Completed
ORD-119324,EC-07086,2025-06-14T00:00:00Z,698.0,Completed
ORD-119325,EC-07086,2026-05-12T00:00:00Z,378.0,Completed
ORD-119326,EC-07087,2025-04-09T00:00:00Z,159.0,Completed
ORD-119327,EC-07087,2025-01-07T00:00:00Z,189.0,Completed
ORD-119328,EC-07088,2026-07-17T00:00:00Z,299.0,Completed
ORD-119329,EC-07089,2026-01-18T00:00:00Z,159.0,Completed
ORD-119330,EC-07089,2024-11-26T00:00:00Z,737.0,Completed
ORD-119331,EC-07089,2025-04-14T00:00:00Z,698.0,Returned
ORD-119332,EC-07089,2025-05-26T00:00:00Z,299.0,Completed
ORD-119333,EC-07090,2026-03-02T00:00:00Z,378.0,Completed
ORD-119334,EC-07091,2025-02-15T00:00:00Z,568.0,Completed
ORD-119335,EC-07091,2025-02-27T00:00:00Z,349.0,Completed
ORD-119336,EC-07091,2026-02-01T00:00:00Z,299.0,Completed
ORD-119337,EC-07091,2026-03-15T00:00:00Z,219.0,Completed
ORD-119338,EC-07091,2025-03-26T00:00:00Z,219.0,Completed
ORD-119339,EC-07091,2026-05-23T00:00:00Z,537.0,Completed
ORD-119340,EC-07092,2025-03-01T00:00:00Z,189.0,Returned
ORD-119341,EC-07092,2025-10-10T00:00:00Z,348.0,Completed
ORD-119342,EC-07092,2025-08-04T00:00:00Z,458.0,Completed
ORD-119343,EC-07092,2025-06-16T00:00:00Z,159.0,Completed
ORD-119344,EC-07093,2025-11-04T00:00:00Z,807.0,Completed
ORD-119345,EC-07093,2024-09-13T00:00:00Z,518.0,Completed
ORD-119346,EC-07094,2025-02-19T00:00:00Z,336.58,Completed
ORD-119347,EC-07094,2025-02-23T00:00:00Z,219.0,Cancelled
ORD-119348,EC-07095,2026-01-04T00:00:00Z,378.0,Completed
ORD-119349,EC-07095,2025-04-15T00:00:00Z,757.0,Cancelled
ORD-119350,EC-07095,2024-10-30T00:00:00Z,378.0,Completed
ORD-119351,EC-07095,2024-12-25T00:00:00Z,189.0,Completed
ORD-119352,EC-07096,2024-08-26T00:00:00Z,488.0,Completed
ORD-119353,EC-07096,2026-02-26T00:00:00Z,349.0,Cancelled
ORD-119354,EC-07097,2026-02-02T00:00:00Z,349.0,Completed
ORD-119355,EC-07097,2026-05-26T00:00:00Z,378.0,Completed
ORD-119356,EC-07098,2026-07-01T00:00:00Z,917.0,Completed
ORD-119357,EC-07098,2025-01-16T00:00:00Z,598.0,Completed
ORD-119358,EC-07098,2026-03-06T00:00:00Z,349.0,Returned
ORD-119359,EC-07099,2025-11-04T00:00:00Z,189.0,Completed
ORD-119360,EC-07100,2025-01-28T00:00:00Z,378.0,Completed
ORD-119361,EC-07101,2026-03-28T00:00:00Z,219.0,Completed
ORD-119362,EC-07102,2025-02-27T00:00:00Z,787.0,Completed
ORD-119363,EC-07102,2025-03-07T00:00:00Z,242.17,Completed
ORD-119364,EC-07103,2025-10-29T00:00:00Z,458.0,Completed
ORD-119365,EC-07103,2025-07-06T00:00:00Z,538.0,Cancelled
ORD-119366,EC-07104,2024-08-23T00:00:00Z,508.0,Completed
ORD-119367,EC-07104,2024-11-04T00:00:00Z,159.0,Completed
ORD-119368,EC-07104,2024-12-18T00:00:00Z,318.0,Completed
ORD-119369,EC-07104,2026-04-03T00:00:00Z,189.0,Completed
ORD-119370,EC-07104,2025-03-03T00:00:00Z,648.0,Completed
ORD-119371,EC-07104,2025-12-01T00:00:00Z,299.0,Completed
ORD-119372,EC-07104,2025-12-01T00:00:00Z,189.0,Completed
ORD-119373,EC-07105,2026-02-23T00:00:00Z,408.0,Completed
ORD-119374,EC-07105,2025-11-10T00:00:00Z,299.0,Completed
ORD-119375,EC-07106,2024-12-17T00:00:00Z,378.0,Completed
ORD-119376,EC-07106,2024-09-08T00:00:00Z,299.0,Completed
ORD-119377,EC-07107,2026-02-19T00:00:00Z,189.0,Completed
ORD-119378,EC-07107,2024-08-22T00:00:00Z,219.0,Cancelled
ORD-119379,EC-07108,2025-10-19T00:00:00Z,458.0,Completed
ORD-119380,EC-07108,2026-02-20T00:00:00Z,318.0,Cancelled
ORD-119381,EC-07108,2025-08-12T00:00:00Z,299.0,Completed
ORD-119382,EC-07108,2026-07-28T00:00:00Z,757.0,Completed
ORD-119383,EC-07108,2026-02-11T00:00:00Z,698.0,Returned
ORD-119384,EC-07108,2024-12-26T00:00:00Z,189.0,Completed
ORD-119385,EC-07108,2025-06-11T00:00:00Z,567.0,Completed
ORD-119386,EC-07109,2026-02-18T00:00:00Z,568.0,Completed
ORD-119387,EC-07109,2026-05-20T00:00:00Z,378.0,Completed
ORD-119388,EC-07109,2024-10-19T00:00:00Z,1035.0,Completed
ORD-119389,EC-07109,2024-08-30T00:00:00Z,698.0,Completed
ORD-119390,EC-07109,2024-11-14T00:00:00Z,349.0,Completed
ORD-119391,EC-07109,2026-06-01T00:00:00Z,458.0,Completed
ORD-119392,EC-07109,2025-07-24T00:00:00Z,299.0,Completed
ORD-119393,EC-07109,2025-02-15T00:00:00Z,318.0,Completed
ORD-119394,EC-07110,2026-01-29T00:00:00Z,757.0,Completed
ORD-119395,EC-07110,2026-05-13T00:00:00Z,219.0,Completed
ORD-119396,EC-07110,2025-01-31T00:00:00Z,189.0,Completed
ORD-119397,EC-07111,2026-05-01T00:00:00Z,349.0,Returned
ORD-119398,EC-07111,2025-01-17T00:00:00Z,508.0,Cancelled
ORD-119399,EC-07111,2024-09-23T00:00:00Z,349.0,Completed
ORD-119400,EC-07111,2026-04-11T00:00:00Z,219.0,Completed
ORD-119401,EC-07111,2024-08-05T00:00:00Z,378.0,Completed
ORD-119402,EC-07112,2026-05-05T00:00:00Z,832.6,Completed
ORD-119403,EC-07112,2026-02-15T00:00:00Z,219.0,Returned
ORD-119404,EC-07112,2025-09-16T00:00:00Z,159.0,Returned
ORD-119405,EC-07113,2024-10-23T00:00:00Z,597.0,Completed
ORD-119406,EC-07113,2025-02-14T00:00:00Z,438.0,Completed
ORD-119407,EC-07114,2026-04-26T00:00:00Z,568.0,Completed
ORD-119408,EC-07114,2026-03-19T00:00:00Z,648.0,Completed
ORD-119409,EC-07115,2025-07-27T00:00:00Z,318.0,Completed
ORD-119410,EC-07115,2026-03-23T00:00:00Z,507.0,Completed
ORD-119411,EC-07115,2025-10-29T00:00:00Z,507.0,Completed
ORD-119412,EC-07116,2024-10-27T00:00:00Z,538.0,Cancelled
ORD-119413,EC-07116,2024-11-13T00:00:00Z,598.0,Completed
ORD-119414,EC-07116,2026-03-02T00:00:00Z,568.0,Completed
ORD-119415,EC-07116,2025-08-04T00:00:00Z,698.0,Completed
ORD-119416,EC-07116,2025-11-11T00:00:00Z,568.0,Completed
ORD-119417,EC-07117,2025-03-02T00:00:00Z,159.0,Completed
ORD-119418,EC-07117,2026-06-12T00:00:00Z,299.0,Completed
ORD-119419,EC-07117,2026-06-02T00:00:00Z,518.0,Completed
ORD-119420,EC-07117,2024-09-25T00:00:00Z,159.0,Completed
ORD-119421,EC-07117,2025-09-28T00:00:00Z,538.0,Completed
ORD-119422,EC-07118,2024-08-07T00:00:00Z,159.0,Completed
ORD-119423,EC-07118,2025-01-23T00:00:00Z,657.0,Completed
ORD-119424,EC-07118,2026-06-21T00:00:00Z,408.0,Completed
ORD-119425,EC-07119,2026-04-15T00:00:00Z,189.0,Completed
ORD-119426,EC-07119,2025-07-19T00:00:00Z,698.0,Returned
ORD-119427,EC-07120,2026-06-20T00:00:00Z,318.0,Returned
ORD-119428,EC-07120,2025-07-23T00:00:00Z,648.0,Completed
ORD-119429,EC-07120,2024-08-07T00:00:00Z,349.0,Completed
ORD-119430,EC-07120,2025-11-08T00:00:00Z,698.0,Completed
ORD-119431,EC-07120,2025-11-26T00:00:00Z,189.0,Completed
ORD-119432,EC-07121,2026-01-21T00:00:00Z,318.0,Completed
